open_time_ms,open,high,low,close,volume,close_time_ms,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
1771955040000,64133.24000000,64141.39000000,64099.74000000,64099.75000000,7.55658000,1771955099999,484560.39533770,2427,2.94977000,189167.43544790,0
1771955100000,64099.75000000,64120.02000000,64080.82000000,64113.80000000,32.76990000,1771955159999,2100652.49238850,7187,21.07862000,1351158.09642710,0
1771955160000,64113.80000000,64165.56000000,64098.00000000,64126.06000000,24.98515000,1771955219999,1602040.95091620,6196,15.71691000,1007707.44673010,0
1771955220000,64126.07000000,64173.50000000,64126.07000000,64173.50000000,13.56112000,1771955279999,869820.49885420,3453,11.11173000,712696.27680460,0
1771955280000,64173.49000000,64208.65000000,64160.10000000,64192.58000000,15.39478000,1771955339999,988008.80716000,3779,12.69295000,814584.92201610,0
1771955340000,64192.58000000,64192.58000000,64142.82000000,64144.20000000,3.40372000,1771955399999,218409.09881550,4755,1.04283000,66910.08040680,0
1771955400000,64144.20000000,64144.20000000,64098.53000000,64120.46000000,6.71292000,1771955459999,430394.11956760,4615,1.40793000,90266.10542670,0
1771955460000,64120.46000000,64149.81000000,64098.35000000,64098.36000000,7.27056000,1771955519999,466296.57293060,4224,0.88856000,56990.77372030,0
1771955520000,64098.36000000,64098.36000000,64042.80000000,64070.91000000,41.49627000,1771955579999,2658674.36691470,4240,4.56704000,292561.19436160,0
1771955580000,64070.91000000,64117.12000000,64070.91000000,64117.12000000,6.62874000,1771955639999,424790.19281010,3755,5.25733000,336905.01136900,0
1771955640000,64117.12000000,64123.98000000,64102.98000000,64106.89000000,10.15559000,1771955699999,651114.02722940,3163,1.83314000,117531.06227270,0
1771955700000,64106.90000000,64106.90000000,64080.00000000,64098.17000000,7.21859000,1771955759999,462643.48272690,3625,4.63577000,297093.56384890,0
1771955760000,64098.18000000,64149.49000000,64098.17000000,64149.49000000,2.88841000,1771955819999,185208.31364170,3031,1.81507000,116379.61373710,0
1771955820000,64149.48000000,64264.37000000,64148.01000000,64246.28000000,13.02224000,1771955879999,836163.24746430,3066,9.99963000,642002.01354060,0
1771955880000,64246.27000000,64259.39000000,64217.36000000,64217.36000000,7.01418000,1771955939999,450636.00034200,2716,2.31363000,148639.97063330,0
1771955940000,64217.37000000,64234.00000000,64212.58000000,64219.71000000,7.09169000,1771955999999,455444.74447880,2330,3.34565000,214867.91944460,0
1771956000000,64219.70000000,64251.85000000,64192.00000000,64245.47000000,4.35550000,1771956059999,279698.18431980,4141,2.24423000,144121.40036600,0
1771956060000,64245.48000000,64284.84000000,64245.47000000,64270.25000000,11.79060000,1771956119999,757773.39482870,3508,7.88822000,506953.67738230,0
1771956120000,64270.26000000,64414.88000000,64270.25000000,64367.88000000,30.31907000,1771956179999,1951610.97815390,8277,19.17746000,1234243.51137410,0
1771956180000,64367.88000000,64379.04000000,64320.01000000,64321.91000000,15.06025000,1771956239999,968985.69632520,4779,6.00848000,386625.81048420,0
1771956240000,64321.90000000,64321.90000000,64235.31000000,64242.97000000,44.83111000,1771956299999,2881360.65027330,6121,9.34012000,600095.12822800,0
1771956300000,64242.97000000,64276.74000000,64204.00000000,64276.74000000,12.96517000,1771956359999,832830.04178940,6128,5.30621000,340851.91259640,0
1771956360000,64276.74000000,64276.74000000,64160.74000000,64202.39000000,13.98392000,1771956419999,897753.18288550,7793,5.43836000,349051.51956020,0
1771956420000,64202.39000000,64207.57000000,64173.83000000,64174.01000000,5.93648000,1771956479999,381067.32680550,3869,3.15791000,202707.10835700,0
1771956480000,64174.00000000,64200.00000000,64174.00000000,64183.52000000,2.91335000,1771956539999,187010.69125110,2622,2.27956000,146328.33238070,0
1771956540000,64183.53000000,64204.74000000,64170.30000000,64196.01000000,6.95023000,1771956599999,446106.36228270,3405,4.08118000,261972.80326940,0
1771956600000,64196.00000000,64196.00000000,64109.11000000,64158.52000000,18.55305000,1771956659999,1190034.85512540,4220,3.07512000,197252.52688620,0
1771956660000,64158.52000000,64188.47000000,64151.58000000,64151.58000000,4.24721000,1771956719999,272568.37203170,3131,1.16075000,74485.42721250,0
1771956720000,64151.59000000,64166.72000000,64143.58000000,64144.08000000,4.01913000,1771956779999,257871.66822830,1992,1.21693000,78074.73871120,0
1771956780000,64144.58000000,64157.58000000,64042.80000000,64049.17000000,38.08596000,1771956839999,2440355.63295320,5190,9.35940000,599555.71502710,0
1771956840000,64049.16000000,64054.38000000,63872.72000000,63970.62000000,95.10784000,1771956899999,6082838.53417290,10250,19.47627000,1246009.31284240,0
1771956900000,63970.63000000,63992.89000000,63931.59000000,63986.48000000,9.35173000,1771956959999,598196.37076730,4626,5.89746000,377247.03662860,0
1771956960000,63986.48000000,64044.66000000,63935.00000000,64040.01000000,18.05726000,1771957019999,1155354.02849630,5707,11.33761000,725514.42548120,0
1771957020000,64040.01000000,64063.17000000,64025.97000000,64057.73000000,10.84351000,1771957079999,694421.03836370,4045,5.15488000,330111.51961430,0
1771957080000,64057.74000000,64170.00000000,64057.73000000,64155.64000000,19.01721000,1771957139999,1219317.76381830,6151,10.68444000,685020.91830860,0
1771957140000,64155.65000000,64232.00000000,64155.64000000,64231.99000000,11.30553000,1771957199999,725834.45755920,6985,8.61705000,553229.13141360,0
1771957200000,64232.00000000,64287.28000000,64227.21000000,64287.28000000,10.27975000,1771957259999,660485.61243600,3646,3.89447000,250238.24743850,0
1771957260000,64287.28000000,64348.91000000,64287.28000000,64292.79000000,35.22536000,1771957319999,2265767.47197370,9735,25.42877000,1635561.85727030,0
1771957320000,64292.80000000,64309.41000000,64263.02000000,64287.68000000,8.63176000,1771957379999,554907.52720650,5873,2.29242000,147361.12408460,0
1771957380000,64287.68000000,64287.68000000,64259.80000000,64268.02000000,5.76908000,1771957439999,370790.48427230,1629,2.24095000,144022.43534550,0
1771957440000,64268.02000000,64310.78000000,64254.32000000,64287.66000000,7.89423000,1771957499999,507452.57396520,5159,5.17659000,332743.76722240,0
1771957500000,64287.66000000,64317.14000000,64273.23000000,64292.97000000,3.33887000,1771957559999,214680.79365560,3387,1.75533000,112855.92259280,0
1771957560000,64292.97000000,64310.00000000,64250.60000000,64255.69000000,6.88213000,1771957619999,442396.47457900,5381,1.55318000,99864.27910640,0
1771957620000,64255.69000000,64289.88000000,64255.68000000,64289.88000000,5.15273000,1771957679999,331229.18491340,3333,4.14984000,266757.04723760,0
1771957680000,64289.87000000,64301.64000000,64270.41000000,64282.46000000,3.00990000,1771957739999,193508.16147230,3241,2.09368000,134605.26326890,0
1771957740000,64282.46000000,64305.48000000,64276.39000000,64292.00000000,4.76333000,1771957799999,306242.50359560,2250,2.67672000,172072.50634250,0
1771957800000,64292.01000000,64318.00000000,64287.44000000,64287.45000000,9.64733000,1771957859999,620348.10584080,4426,5.27837000,339442.42120890,0
1771957860000,64287.44000000,64366.81000000,64287.44000000,64364.00000000,12.99563000,1771957919999,836140.22560020,6212,6.22886000,400704.48906480,0
1771957920000,64364.36000000,64391.06000000,64364.36000000,64379.48000000,10.12917000,1771957979999,652130.43226780,2972,5.61477000,361487.13732460,0
1771957980000,64379.47000000,64390.00000000,64372.84000000,64378.39000000,4.19814000,1771958039999,270274.35172060,2113,2.09916000,135141.22910660,0
1771958040000,64378.40000000,64389.36000000,64350.93000000,64360.96000000,6.23214000,1771958099999,401134.36057860,4356,3.30510000,212735.94181180,0
1771958100000,64360.95000000,64364.00000000,64293.56000000,64338.16000000,9.47051000,1771958159999,609247.77091230,9006,4.24314000,272931.10065570,0
1771958160000,64338.16000000,64350.00000000,64307.54000000,64310.61000000,8.87306000,1771958219999,570717.63358010,2314,2.02745000,130422.47773350,0
1771958220000,64310.62000000,64362.84000000,64310.61000000,64362.84000000,9.71061000,1771958279999,624728.08406350,3214,8.61144000,554007.87952600,0
1771958280000,64362.84000000,64369.27000000,64331.82000000,64340.83000000,6.05146000,1771958339999,389429.68161680,3553,4.95547000,318900.65268740,0
1771958340000,64340.84000000,64367.00000000,64310.55000000,64367.00000000,5.80557000,1771958399999,373475.96392090,4257,4.30758000,277108.23257330,0
1771958400000,64367.00000000,64396.04000000,64340.84000000,64358.65000000,6.24909000,1771958459999,402224.43528290,4551,2.19394000,141211.83639940,0
1771958460000,64358.65000000,64498.18000000,64358.65000000,64424.77000000,31.03025000,1771958519999,2000035.09165690,10077,23.44273000,1511043.18744520,0
1771958520000,64424.77000000,64438.74000000,64416.01000000,64416.01000000,7.84473000,1771958579999,505405.27827160,3645,2.69381000,173546.73307590,0
1771958580000,64416.01000000,64472.75000000,64416.01000000,64428.43000000,12.95316000,1771958639999,834759.84214770,5225,8.14777000,525060.80600300,0
1771958640000,64428.43000000,64428.43000000,64351.00000000,64370.98000000,14.90880000,1771958699999,959965.29767060,4617,3.12176000,200957.75231310,0
1771958700000,64370.97000000,64422.81000000,64370.97000000,64403.59000000,6.83162000,1771958759999,439940.48904420,4472,3.41545000,219926.89330420,0
1771958760000,64403.59000000,64437.21000000,64392.29000000,64424.00000000,24.47047000,1771958819999,1576572.73290830,2937,22.51030000,1450315.60141330,0
1771958820000,64424.00000000,64437.98000000,64407.79000000,64407.79000000,11.28915000,1771958879999,727338.26084160,2831,9.80228000,631540.30045960,0
1771958880000,64407.80000000,64434.38000000,64401.10000000,64434.38000000,3.35526000,1771958939999,216130.50491560,3132,2.25342000,145146.35219030,0
1771958940000,64434.38000000,64478.59000000,64434.38000000,64478.58000000,5.08644000,1771958999999,327855.12392690,3348,4.28352000,276094.76142610,0
1771959000000,64478.59000000,64500.00000000,64466.00000000,64496.52000000,13.51066000,1771959059999,871282.63170400,4124,2.65747000,171371.40408780,0
1771959060000,64496.52000000,64500.00000000,64481.17000000,64481.17000000,10.42480000,1771959119999,672351.33449120,1469,0.44301000,28570.20098860,0
1771959120000,64481.17000000,64481.18000000,64441.44000000,64441.44000000,19.53573000,1771959179999,1259289.57010120,4259,4.17189000,268883.53018780,0
1771959180000,64441.45000000,64471.94000000,64420.43000000,64456.01000000,4.35379000,1771959239999,280580.42693950,3023,1.25082000,80604.19216130,0
1771959240000,64456.02000000,64476.86000000,64456.01000000,64467.56000000,6.23781000,1771959299999,402167.62407210,1491,1.07962000,69595.25580880,0
1771959300000,64467.55000000,64475.60000000,64416.07000000,64416.07000000,15.41471000,1771959359999,993440.80035890,4871,1.33466000,86009.88785730,0
1771959360000,64416.08000000,64424.11000000,64382.38000000,64386.90000000,15.43562000,1771959419999,994150.77682370,3780,3.27998000,211232.83294930,0
1771959420000,64386.90000000,64435.42000000,64364.70000000,64426.80000000,23.52727000,1771959479999,1514993.34925380,3709,5.00130000,322024.98185470,0
1771959480000,64426.80000000,64471.66000000,64426.79000000,64471.66000000,3.78183000,1771959539999,243771.20587470,1828,2.39342000,154274.10161740,0
1771959540000,64471.65000000,64471.66000000,64406.01000000,64435.06000000,21.89712000,1771959599999,1411040.59444350,4477,3.64047000,234518.51957990,0
1771959600000,64435.05000000,64463.09000000,64422.88000000,64463.08000000,10.07234000,1771959659999,649126.11595030,3585,3.48893000,224855.63644090,0
1771959660000,64463.09000000,64611.00000000,64463.09000000,64587.95000000,56.50708000,1771959719999,3647970.07188790,6331,40.03824000,2584430.57552540,0
1771959720000,64587.78000000,64587.78000000,64487.89000000,64487.90000000,27.48101000,1771959779999,1773015.61929680,9685,10.43015000,672896.40188620,0
1771959780000,64487.90000000,64554.04000000,64487.90000000,64532.69000000,19.04411000,1771959839999,1229019.78725640,6097,7.00414000,451916.09482330,0
1771959840000,64532.70000000,64532.70000000,64489.00000000,64513.46000000,4.24601000,1771959899999,273937.22229420,6450,1.64650000,106222.04130440,0
1771959900000,64513.46000000,64542.92000000,64463.00000000,64528.24000000,12.78418000,1771959959999,824674.66404990,6372,5.20325000,335646.63554820,0
1771959960000,64528.24000000,64743.11000000,64528.20000000,64718.99000000,90.12440000,1771960019999,5827963.54203000,13705,67.27643000,4350640.10644540,0
1771960020000,64718.99000000,64718.99000000,64650.23000000,64677.64000000,15.83804000,1771960079999,1024268.53837020,7313,7.37063000,476624.06424060,0
1771960080000,64677.64000000,64686.56000000,64580.59000000,64580.59000000,17.43442000,1771960139999,1126953.31986060,5423,4.83588000,312559.23920620,0
1771960140000,64580.59000000,64606.47000000,64566.80000000,64566.80000000,45.08013000,1771960199999,2911717.33606700,3923,5.13685000,331788.06655130,0
1771960200000,64566.80000000,64575.10000000,64485.15000000,64485.15000000,11.81667000,1771960259999,762402.43168010,5819,6.64054000,428453.50103020,0
1771960260000,64485.16000000,64499.60000000,64459.56000000,64459.56000000,5.74153000,1771960319999,370193.87610090,4023,3.45855000,222987.78133970,0
1771960320000,64459.57000000,64470.00000000,64411.07000000,64417.92000000,12.08921000,1771960379999,779135.80340570,3264,3.56728000,229927.15602940,0
1771960380000,64417.92000000,64424.32000000,64350.31000000,64366.00000000,9.56781000,1771960439999,616114.50605630,6095,3.91447000,252085.93308890,0
1771960440000,64365.99000000,64365.99000000,64259.10000000,64310.66000000,22.58116000,1771960499999,1452023.08448120,8141,12.03655000,773954.77627330,0
1771960500000,64310.66000000,64366.00000000,64289.36000000,64343.21000000,10.17299000,1771960559999,654419.76931410,6424,7.35304000,473018.90689380,0
1771960560000,64343.21000000,64343.21000000,64274.21000000,64274.21000000,5.20880000,1771960619999,334982.26315200,4565,2.73046000,175595.29329900,0
1771960620000,64274.22000000,64296.85000000,64253.10000000,64296.85000000,6.18649000,1771960679999,397612.07410840,5006,2.28276000,146720.65806580,0
1771960680000,64296.84000000,64315.71000000,64250.52000000,64250.52000000,18.55636000,1771960739999,1193004.47063510,4892,7.84373000,504165.49196920,0
1771960740000,64250.52000000,64301.54000000,64250.52000000,64284.55000000,7.02588000,1771960799999,451627.70396550,4514,4.82277000,310012.85171350,0
1771960800000,64284.55000000,64338.00000000,64270.24000000,64337.74000000,4.58537000,1771960859999,294916.33651670,4919,3.92010000,252126.10550320,0
1771960860000,64337.74000000,64387.30000000,64337.74000000,64357.04000000,4.79471000,1771960919999,308608.63446900,4487,3.19396000,205569.41938570,0
1771960920000,64357.04000000,64396.89000000,64357.03000000,64370.00000000,3.43602000,1771960979999,221214.23339300,3947,1.47166000,94742.60774570,0
1771960980000,64370.01000000,64426.79000000,64337.82000000,64371.60000000,38.14890000,1771961039999,2455590.32445790,6286,17.20584000,1107627.80371680,0
1771961040000,64371.61000000,64380.89000000,64359.61000000,64376.65000000,2.07655000,1771961099999,133665.04597600,2594,1.29948000,83639.83431560,0
1771961100000,64376.66000000,64392.13000000,64357.37000000,64357.37000000,7.76671000,1771961159999,500020.38640430,3528,4.68340000,301527.75063600,0
1771961160000,64357.37000000,64357.37000000,64315.11000000,64338.99000000,1.88943000,1771961219999,121544.72798730,5675,0.75031000,48263.86995820,0
1771961220000,64338.99000000,64351.38000000,64316.59000000,64351.38000000,1.60805000,1771961279999,103441.27460590,2069,0.98162000,63147.74774280,0
1771961280000,64351.37000000,64366.28000000,64316.26000000,64328.48000000,5.25050000,1771961339999,337744.14714840,3598,3.05155000,196283.72997460,0
1771961340000,64328.48000000,64328.48000000,64291.88000000,64312.96000000,2.23357000,1771961399999,143624.59329400,2091,0.66978000,43067.00332520,0
1771961400000,64312.96000000,64321.30000000,64304.62000000,64321.30000000,5.93824000,1771961459999,381888.99209370,1204,4.54839000,292502.51636800,0
1771961460000,64321.30000000,64339.63000000,64303.75000000,64339.62000000,4.58234000,1771961519999,294732.05501390,1881,3.70355000,238213.94480770,0
1771961520000,64339.62000000,64405.44000000,64312.89000000,64403.24000000,4.29691000,1771961579999,276586.76315700,5232,2.31933000,149279.76201320,0
1771961580000,64403.24000000,64414.44000000,64355.51000000,64400.44000000,9.05710000,1771961639999,583198.12557680,5026,3.77523000,243039.36908410,0
1771961640000,64400.45000000,64400.45000000,64366.86000000,64378.34000000,2.32064000,1771961699999,149391.36166150,2175,1.37899000,88767.96976530,0
1771961700000,64378.34000000,64396.24000000,64353.13000000,64353.13000000,4.10378000,1771961759999,264203.01812830,4722,2.13593000,137516.48228840,0
1771961760000,64353.13000000,64385.15000000,64341.10000000,64385.14000000,13.02164000,1771961819999,838021.61169810,3989,6.32198000,406847.19159860,0
1771961820000,64385.14000000,64408.29000000,64385.14000000,64408.28000000,5.41866000,1771961879999,348945.32602070,3055,2.01024000,129453.53960680,0
1771961880000,64408.28000000,64408.28000000,64372.38000000,64389.78000000,2.71604000,1771961939999,174874.09976770,3106,1.29356000,83280.90129220,0
1771961940000,64389.77000000,64419.39000000,64378.71000000,64419.38000000,2.75307000,1771961999999,177293.70824930,2873,1.53660000,98952.57628470,0
1771962000000,64419.38000000,64475.38000000,64413.99000000,64460.00000000,17.30793000,1771962059999,1115425.80733540,4770,7.93936000,511602.58758150,0
1771962060000,64460.01000000,64509.15000000,64450.50000000,64466.81000000,19.43067000,1771962119999,1252704.22628920,5520,16.74208000,1079351.71249160,0
1771962120000,64466.82000000,64518.96000000,64463.02000000,64515.74000000,29.61833000,1771962179999,1909956.30317480,4336,25.27242000,1629644.74107750,0
1771962180000,64515.73000000,64515.73000000,64460.80000000,64468.13000000,11.64152000,1771962239999,750545.17615390,3971,9.01550000,581192.92179930,0
1771962240000,64468.13000000,64473.80000000,64466.79000000,64472.18000000,6.74898000,1771962299999,435106.95855000,875,3.59436000,231719.23765680,0
1771962300000,64472.18000000,64487.74000000,64450.00000000,64468.85000000,6.41204000,1771962359999,413378.80837070,3408,4.17489000,269143.84987400,0
1771962360000,64468.85000000,64478.42000000,64455.24000000,64469.70000000,3.63048000,1771962419999,234045.64381350,1981,1.07711000,69438.11239860,0
1771962420000,64469.71000000,64469.71000000,64443.08000000,64454.18000000,3.60918000,1771962479999,232648.61539430,3172,1.69159000,109042.74326700,0
1771962480000,64454.18000000,64463.35000000,64452.00000000,64456.75000000,4.50850000,1771962539999,290604.30735150,2322,0.68584000,44208.16742220,0
1771962540000,64456.76000000,64461.12000000,64450.67000000,64453.84000000,4.26491000,1771962599999,274904.30829260,1233,0.70347000,45342.76271140,0
1771962600000,64453.83000000,64481.73000000,64445.08000000,64465.73000000,6.21061000,1771962659999,400351.44285770,3817,1.70068000,109630.12503560,0
1771962660000,64465.74000000,64469.24000000,64441.00000000,64469.24000000,8.57852000,1771962719999,552939.78078290,1988,4.97579000,320722.26000600,0
1771962720000,64469.23000000,64488.58000000,64454.27000000,64461.81000000,16.28296000,1771962779999,1049675.88102090,2836,9.37919000,604622.63815290,0
1771962780000,64461.81000000,64472.00000000,64420.92000000,64425.58000000,15.24374000,1771962839999,982519.71825680,4101,8.42503000,543051.66507020,0
1771962840000,64425.58000000,64425.58000000,64387.31000000,64408.49000000,7.72419000,1771962899999,497474.15935320,2923,1.97223000,127009.13949950,0
1771962900000,64408.48000000,64451.85000000,64408.48000000,64432.74000000,6.11404000,1771962959999,393923.29126700,2104,4.26125000,274525.48354060,0
1771962960000,64432.73000000,64460.27000000,64419.08000000,64460.27000000,3.28183000,1771963019999,211468.62198940,3257,0.77399000,49876.77315300,0
1771963020000,64460.27000000,64465.59000000,64432.00000000,64460.99000000,7.07378000,1771963079999,455874.50079460,2944,0.76530000,49321.43115680,0
1771963080000,64460.99000000,64480.00000000,64444.38000000,64444.38000000,7.20746000,1771963139999,464604.17340340,2816,4.10573000,264657.79506300,0
1771963140000,64444.38000000,64444.38000000,64428.51000000,64435.03000000,3.84811000,1771963199999,247954.81743610,2410,0.54801000,35310.01664800,0
1771963200000,64435.03000000,64460.71000000,64428.59000000,64450.08000000,6.65533000,1771963259999,428910.98846240,4855,2.31605000,149246.55636970,0
1771963260000,64450.09000000,64459.85000000,64443.98000000,64446.85000000,5.35317000,1771963319999,345012.08892050,2012,3.51479000,226527.07452660,0
1771963320000,64446.86000000,64455.31000000,64380.42000000,64404.80000000,2.90960000,1771963379999,187439.66527180,4408,0.89085000,57380.08870080,0
1771963380000,64404.80000000,64413.70000000,64389.80000000,64413.69000000,1.73594000,1771963439999,111800.77466040,2320,0.90512000,58293.44040520,0
1771963440000,64413.70000000,64443.20000000,64409.18000000,64443.20000000,2.43251000,1771963499999,156728.37940050,2340,1.45922000,94020.65901070,0
1771963500000,64443.20000000,64474.79000000,64425.67000000,64438.57000000,4.10011000,1771963559999,264274.46163150,4020,2.53468000,163375.66651180,0
1771963560000,64438.58000000,64481.76000000,64438.57000000,64481.75000000,9.46821000,1771963619999,610276.63319460,4488,4.65590000,300076.48436280,0
1771963620000,64481.75000000,64481.76000000,64445.06000000,64445.07000000,15.51165000,1771963679999,999837.05656300,3539,2.48616000,160254.22377060,0
1771963680000,64445.07000000,64445.07000000,64360.06000000,64370.03000000,5.83632000,1771963739999,375770.98896120,4352,3.25343000,209429.71152180,0
1771963740000,64370.03000000,64370.03000000,64318.03000000,64323.31000000,14.84067000,1771963799999,954789.02279750,3191,1.20512000,77519.38024060,0
1771963800000,64323.31000000,64356.46000000,64323.31000000,64336.25000000,9.20369000,1771963859999,592160.95898670,3032,3.34651000,215293.87656140,0
1771963860000,64336.26000000,64375.20000000,64333.99000000,64375.19000000,5.85208000,1771963919999,376623.16193570,3831,4.50443000,289885.38718240,0
1771963920000,64375.20000000,64399.37000000,64361.93000000,64399.37000000,3.40974000,1771963979999,219481.92054880,2529,1.97636000,127222.90307990,0
1771963980000,64399.36000000,64431.55000000,64399.36000000,64409.34000000,9.87070000,1771964039999,635831.42064390,3186,3.62240000,233331.45929350,0
1771964040000,64409.33000000,64410.98000000,64387.99000000,64397.43000000,4.31613000,1771964099999,277980.45880610,1860,0.71927000,46321.52550520,0
1771964100000,64397.43000000,64494.55000000,64397.43000000,64494.53000000,5.31074000,1771964159999,342264.16510930,4283,4.69520000,302589.38581880,0
1771964160000,64494.52000000,64506.45000000,64469.84000000,64487.69000000,11.29022000,1771964219999,728160.05867100,3535,6.74663000,435122.36514070,0
1771964220000,64487.69000000,64490.86000000,64449.00000000,64486.80000000,6.18878000,1771964279999,399009.90969460,2705,2.76848000,178474.33817050,0
1771964280000,64486.81000000,64493.82000000,64460.16000000,64488.10000000,3.40131000,1771964339999,219305.67721280,3017,1.97769000,127510.33826620,0
1771964340000,64488.10000000,64488.10000000,64422.42000000,64435.99000000,6.69562000,1771964399999,431486.82602500,3498,0.94104000,60641.79357400,0
1771964400000,64435.99000000,64491.00000000,64435.98000000,64476.50000000,3.04346000,1771964459999,196222.49742290,2819,2.05624000,132567.81225720,0
1771964460000,64476.50000000,64476.50000000,64451.65000000,64465.43000000,4.32193000,1771964519999,278599.86775730,1505,0.64183000,41373.39195830,0
1771964520000,64465.42000000,64475.39000000,64436.56000000,64467.13000000,3.65072000,1771964579999,235291.91057860,3083,1.73540000,111842.61550180,0
1771964580000,64467.13000000,64473.59000000,64461.88000000,64473.26000000,3.43968000,1771964639999,221752.77259520,922,2.63421000,169822.60772690,0
1771964640000,64473.25000000,64496.87000000,64473.25000000,64488.83000000,1.30260000,1771964699999,83997.02825440,1970,1.00637000,64893.77942630,0
1771964700000,64488.82000000,64506.45000000,64488.14000000,64494.00000000,4.24643000,1771964759999,273868.06297960,2736,3.37638000,217751.18242540,0
1771964760000,64494.00000000,64508.61000000,64489.83000000,64497.77000000,3.03701000,1771964819999,195896.17530120,2340,1.28006000,82562.78529310,0
1771964820000,64497.77000000,64500.03000000,64472.37000000,64475.35000000,14.14837000,1771964879999,912518.60919560,1346,2.63806000,170135.84124830,0
1771964880000,64475.46000000,64500.01000000,64461.93000000,64500.00000000,15.26580000,1771964939999,984496.40177640,2246,11.52204000,743092.51206940,0
1771964940000,64500.00000000,64500.00000000,64464.74000000,64473.95000000,4.12715000,1771964999999,266123.78482240,2345,1.49530000,96419.08104570,0
1771965000000,64473.96000000,64473.96000000,64392.82000000,64458.24000000,15.96028000,1771965059999,1028318.38759230,6306,5.42314000,349437.48608420,0
1771965060000,64458.23000000,64501.43000000,64439.37000000,64501.43000000,5.37669000,1771965119999,346628.85616490,3568,2.53548000,163486.41127250,0
1771965120000,64501.44000000,64591.99000000,64501.43000000,64515.65000000,32.57017000,1771965179999,2102272.70225960,6306,21.80904000,1407630.76940950,0
1771965180000,64515.65000000,64565.63000000,64506.79000000,64520.39000000,6.42168000,1771965239999,414434.96828480,5230,3.68930000,238084.43858960,0
1771965240000,64520.40000000,64526.84000000,64503.15000000,64503.15000000,2.85785000,1771965299999,184380.64298250,1893,1.20948000,78031.23135140,0
1771965300000,64503.16000000,64524.60000000,64503.15000000,64507.59000000,3.44367000,1771965359999,222158.88824820,3512,1.99535000,128720.95218360,0
1771965360000,64507.59000000,64514.89000000,64480.41000000,64480.41000000,3.45924000,1771965419999,223137.01890350,2098,0.78343000,50536.88258810,0
1771965420000,64480.42000000,64497.83000000,64466.88000000,64480.86000000,7.45043000,1771965479999,480436.05029050,2844,3.93513000,253763.91501540,0
1771965480000,64480.86000000,64494.12000000,64480.86000000,64488.51000000,1.92266000,1771965539999,123990.17052000,834,1.21504000,78355.73822470,0
1771965540000,64488.50000000,64494.12000000,64470.52000000,64485.60000000,3.41853000,1771965599999,220418.21898390,1623,2.25999000,145713.19027620,0
1771965600000,64485.60000000,64486.87000000,64469.39000000,64478.11000000,2.25081000,1771965659999,145128.36082120,1399,1.42553000,91914.21325740,0
1771965660000,64478.11000000,64481.83000000,64458.05000000,64458.05000000,5.66624000,1771965719999,365320.14291100,1131,0.87865000,56643.99424970,0
1771965720000,64458.06000000,64479.98000000,64458.05000000,64467.91000000,8.13297000,1771965779999,524365.66687400,2149,2.58103000,166386.71982090,0
1771965780000,64467.90000000,64487.68000000,64467.90000000,64487.68000000,4.00991000,1771965839999,258530.22584250,720,3.24497000,209202.06127540,0
1771965840000,64487.68000000,64500.00000000,64484.12000000,64499.99000000,2.80941000,1771965899999,181184.61175720,1499,1.63385000,105372.12006880,0
1771965900000,64499.99000000,64499.99000000,64442.00000000,64451.39000000,5.47512000,1771965959999,352964.42180460,3301,0.74956000,48324.33915350,0
1771965960000,64451.40000000,64520.69000000,64445.23000000,64502.71000000,15.37024000,1771966019999,991033.37148640,4473,5.40259000,348390.82638560,0
1771966020000,64502.71000000,64502.71000000,64455.53000000,64461.98000000,3.27132000,1771966079999,210901.79880140,2459,0.78011000,50286.71234040,0
1771966080000,64461.99000000,64470.60000000,64422.55000000,64440.37000000,6.05911000,1771966139999,390492.32936930,3627,1.63571000,105429.59498600,0
1771966140000,64440.36000000,64455.72000000,64388.80000000,64393.29000000,9.67141000,1771966199999,623044.85901240,3555,2.98150000,192067.53490020,0
1771966200000,64393.30000000,64512.44000000,64393.30000000,64473.01000000,8.79121000,1771966259999,566704.18544970,7141,7.12376000,459235.77077800,0
1771966260000,64473.01000000,64475.87000000,64442.94000000,64450.91000000,3.90245000,1771966319999,251522.62948510,2990,2.04450000,131771.64641770,0
1771966320000,64450.99000000,64450.99000000,64401.75000000,64416.55000000,4.16670000,1771966379999,268464.79659650,3463,2.11784000,136442.59717220,0
1771966380000,64416.55000000,64432.80000000,64411.45000000,64430.65000000,6.75495000,1771966439999,435170.92259940,2110,3.57336000,230204.34742030,0
1771966440000,64430.65000000,64445.33000000,64419.70000000,64435.51000000,2.76736000,1771966499999,178301.96818710,2258,1.96527000,126621.84814330,0
1771966500000,64435.50000000,64435.77000000,64419.71000000,64422.29000000,4.68612000,1771966559999,301914.43364980,2456,1.48014000,95358.68265760,0
1771966560000,64422.29000000,64455.63000000,64422.28000000,64437.64000000,13.96523000,1771966619999,899979.85132210,2484,2.63170000,169583.55734630,0
1771966620000,64437.64000000,64454.00000000,64428.00000000,64440.95000000,3.72632000,1771966679999,240125.35745090,2203,3.03463000,195550.56566440,0
1771966680000,64440.95000000,64451.13000000,64440.94000000,64451.12000000,2.93572000,1771966739999,189191.58524320,898,1.56944000,101142.45391260,0
